duration,src_ip_1,src_ip_2,src_ip_3,src_ip_4,dst_ip_1,dst_ip_2,dst_ip_3,dst_ip_4,src_port,dst_port,protocol,tos,ttl,packets,bytes,TCPflags,label
0.316,42,219,156,199,67,238,185,48,47668,25,TCP,0,0,6,356,.APRS.,background
0.0,143,72,8,137,42,219,145,114,53,51260,UDP,0,0,1,122,.A....,background
0.232,37,6,178,85,42,219,155,56,28359,80,TCP,0,0,8,896,.AP.SF,background
0.004,42,219,156,211,211,214,35,93,443,60010,TCP,0,40,2,80,...R..,background
0.596,187,121,93,224,42,219,159,181,443,44217,TCP,0,72,7,2384,.AP.SF,background
0.0,42,219,156,243,216,55,92,109,22001,43195,TCP,0,0,1,54,.AP...,background
3.116,42,219,159,95,229,63,48,213,55690,445,TCP,0,0,2,96,....S.,background
0.0,42,219,153,62,152,74,235,113,53,59120,UDP,0,0,1,76,.A....,background
4.328,213,95,117,24,42,219,156,211,34235,80,TCP,0,40,5,660,.AP.S.,background
0.428,106,152,195,164,42,219,159,85,443,54954,TCP,0,40,6,3580,.AP.S.,background
0.0,143,72,8,137,42,219,154,96,53,33015,UDP,0,0,1,124,.A....,background
2.472,42,219,158,175,217,186,24,180,443,42346,TCP,0,0,11,8063,.AP.SF,background
0.0,240,89,158,47,42,219,159,195,28951,53,UDP,0,40,1,73,.A....,background
0.492,78,160,191,61,42,219,159,92,443,54828,TCP,0,40,3,218,.AP...,background
1.064,42,219,155,28,64,188,135,77,443,41623,TCP,0,0,8,3252,.AP.SF,background
1.756,33,34,97,196,42,219,154,128,35685,25,TCP,0,0,18,1509,.APRSF,background
0.0,244,72,64,194,42,219,159,199,30550,53,UDP,0,40,1,69,.A....,background
1.308,42,219,153,164,60,242,232,66,80,62407,TCP,0,0,13,14358,.AP.SF,background
4.916,42,219,156,211,165,12,213,144,443,59665,TCP,0,0,8,1486,.AP.SF,background
10.568,201,174,89,77,42,219,145,18,57876,143,TCP,0,0,22,1304,.APRSF,background
87.584,42,219,158,212,211,58,37,214,64051,40842,UDP,0,0,142,21404,.A....,background
0.0,42,219,156,231,143,72,8,137,46134,53,UDP,0,0,1,76,.A....,background
0.0,143,72,8,137,42,219,158,161,53,52708,UDP,0,0,1,78,.A....,background
0.0,200,218,188,8,42,219,153,191,58097,53,UDP,0,40,2,140,.A....,background
0.612,42,219,155,103,60,81,15,164,80,55938,TCP,0,0,7,4473,.AP.SF,background
0.0,42,219,156,198,143,72,8,137,33240,53,UDP,0,0,1,73,.A....,background
0.0,158,142,132,134,42,219,153,62,25953,53,UDP,0,72,1,74,.A....,background
0.48,253,139,127,224,42,219,156,184,25,48914,TCP,0,0,5,564,.AP.SF,background
0.58,57,41,5,186,42,219,158,204,46335,80,TCP,0,72,10,574,.APRSF,background
2.924,42,219,159,95,255,180,59,221,61847,445,TCP,0,0,2,96,....S.,background
0.0,200,200,144,141,42,219,153,191,33397,53,UDP,0,40,1,70,.A....,background
0.0,42,219,153,191,248,137,144,61,53,55038,UDP,0,0,3,4500,.A....,background
0.0,211,54,228,79,42,219,156,211,33857,443,TCP,0,0,2,135,.APR..,background
0.0,42,219,156,231,143,72,8,137,44625,53,UDP,0,0,2,128,.A....,background
4.356,42,219,156,211,42,38,192,199,443,43001,TCP,0,0,10,6171,.AP.SF,background
0.0,220,43,55,112,42,219,153,191,52830,53,UDP,0,40,4,280,.A....,background
0.0,133,145,77,14,42,219,153,191,18292,53,UDP,0,40,2,140,.A....,background
1.272,244,62,145,4,42,219,159,95,445,16794,TCP,0,0,3,120,.A.R..,background
0.052,42,219,153,58,165,128,35,73,80,61772,TCP,0,0,3,1271,.AP.SF,background
0.0,204,97,28,53,42,219,153,62,50849,53,UDP,0,0,1,85,.A....,background
0.0,143,72,8,137,42,219,156,231,53,46828,UDP,0,0,1,131,.A....,background
0.0,150,43,135,57,42,219,153,7,53,53,UDP,0,8,1,428,.A....,background
0.184,37,159,58,214,42,219,156,231,19559,80,TCP,0,0,7,580,.APRSF,background
3.712,42,219,155,28,70,210,179,215,443,20487,TCP,0,0,10,3344,.APRSF,background
0.0,42,219,159,179,42,219,159,154,57619,161,UDP,0,0,1,156,.A....,background
4.404,250,26,190,247,42,219,154,133,34388,80,TCP,0,40,53,3498,.AP.SF,background
0.18,133,132,7,206,42,219,155,102,54931,110,TCP,0,0,8,390,.AP.SF,background
7.212,57,88,36,86,42,219,158,179,12459,25,TCP,0,0,46,45291,.APRSF,background
1.372,65,124,155,127,42,219,155,28,44768,443,TCP,0,72,12,2849,.APRSF,background
1.252,70,134,233,157,42,219,155,28,54127,443,TCP,0,0,11,2825,.APRSF,background
5.624,42,219,158,156,168,38,13,60,443,58239,TCP,0,0,7,429,.AP.SF,background
0.0,42,219,152,249,208,66,83,13,53,58042,UDP,0,0,1,72,.A....,background
1.436,42,219,155,28,65,124,100,152,443,56428,TCP,0,0,11,3396,.APRSF,background
8.996,79,177,17,1,42,219,150,49,42814,23,TCP,0,72,3,180,....S.,background
0.692,67,210,9,73,42,219,155,106,58010,110,TCP,0,0,14,650,.AP.SF,background
1.604,197,141,210,12,42,219,155,28,45420,443,TCP,0,72,13,2897,.APRSF,background
0.452,229,222,84,39,42,219,159,92,443,55515,TCP,0,104,4,215,.APR.F,background
0.996,42,219,156,210,209,135,24,212,53770,49977,TCP,0,0,2,120,....S.,background
2.132,42,219,153,35,66,114,87,84,25,41425,TCP,0,0,10,720,.AP.SF,background
2.968,42,219,159,95,73,108,172,159,52267,445,TCP,0,0,2,96,....S.,background
0.0,42,219,153,89,92,225,32,126,59397,443,TCP,0,0,1,474,.AP...,background
0.052,43,164,44,14,42,219,157,222,443,56829,UDP,0,0,2,2756,.A....,background
0.0,49,109,156,230,42,219,153,191,117,53,UDP,0,72,8,520,.A....,background
0.74,213,36,104,117,42,219,159,104,50739,30007,TCP,0,0,20,1413,.APRS.,background
0.0,143,72,4,250,42,219,154,156,53,33135,UDP,0,0,1,99,.A....,background
9.012,185,112,110,139,42,219,153,248,41135,80,TCP,0,72,18,1200,.AP.SF,background
0.0,42,219,154,103,143,72,8,137,44261,53,UDP,0,0,1,67,.A....,background
0.0,42,219,153,62,81,3,235,241,53,7483,UDP,0,0,1,133,.A....,background
8.912,211,58,109,182,42,219,156,211,38919,443,TCP,0,0,13,1867,.APRS.,background
0.0,209,19,205,153,42,219,153,191,19974,53,UDP,0,40,15,975,.A....,background
3.228,50,11,200,130,42,219,155,26,56442,443,TCP,0,0,11,1804,.APRS.,background
0.288,42,219,156,211,223,84,204,71,80,58977,TCP,0,0,5,900,.AP.SF,background
25.744,42,219,156,211,211,166,64,46,443,49325,TCP,0,0,12,5880,.AP.SF,background
0.0,42,219,158,160,143,72,8,137,40631,53,UDP,0,0,1,72,.A....,background
0.348,223,84,150,95,42,219,159,85,55224,27262,UDP,0,0,3,144,.A....,background
1.34,42,219,155,28,70,210,182,206,443,22754,TCP,0,0,10,3344,.APRSF,background
6.824,211,40,236,253,42,219,156,211,58712,443,TCP,0,0,9,1176,.AP.S.,background
0.716,71,162,83,83,42,219,155,90,40701,443,TCP,0,40,10,823,.APRSF,background
20.24,220,171,37,138,42,219,156,211,33094,80,TCP,0,0,8,1238,.AP.SF,background
0.0,42,219,159,93,43,164,44,49,52702,443,TCP,0,0,1,41,.A....,background
0.0,247,134,14,158,42,219,159,201,27042,53,UDP,0,40,1,66,.A....,background
0.5,253,139,127,225,42,219,156,193,25,35975,TCP,0,0,5,564,.AP.SF,background
0.0,42,219,159,85,143,72,8,137,26772,53,UDP,0,0,1,59,.A....,background
0.384,42,219,153,89,54,143,50,105,58698,443,TCP,0,0,2,1434,.AP...,background
0.808,42,219,156,211,165,42,199,109,80,59794,TCP,0,0,4,1519,.AP.SF,background
0.584,57,41,5,186,42,219,158,204,42672,80,TCP,0,72,9,557,.APRSF,background
0.112,42,219,155,56,213,40,208,98,80,51162,TCP,0,0,11,12598,.AP.SF,background
0.336,42,219,156,211,165,129,146,252,80,52717,TCP,0,0,4,895,.AP.SF,background
0.464,42,219,157,10,43,164,45,102,56334,80,TCP,0,0,4,538,.AP.S.,background
3.008,42,219,159,95,84,139,180,229,33209,445,TCP,0,0,2,96,....S.,background
0.004,42,219,153,191,73,60,106,49,53,39148,UDP,0,0,7,10500,.A....,background
1.124,42,219,159,182,42,219,153,246,24870,59333,TCP,0,0,3,152,....S.,background
0.272,53,170,108,168,42,219,156,231,443,57375,TCP,0,0,6,410,.APRS.,background
0.116,216,59,175,163,42,219,153,156,49610,143,TCP,0,0,5,236,.AP...,background
0.0,42,219,156,231,143,72,8,137,58075,53,UDP,0,0,1,76,.A....,background
0.0,202,174,47,177,42,219,153,89,80,49618,TCP,0,0,1,40,.A.R..,background
2.936,42,219,159,95,194,54,179,127,35841,445,TCP,0,0,2,96,....S.,background
9.684,43,164,45,78,42,219,159,86,443,41180,TCP,0,0,52,66966,.AP.SF,background
2.948,42,219,159,95,195,101,169,113,43102,445,TCP,0,0,2,96,....S.,background
15.028,168,210,249,232,42,219,158,180,30999,443,TCP,0,24,46,4895,.AP.SF,background
0.0,143,72,8,137,42,219,154,116,53,39901,UDP,0,0,1,108,.A....,background
0.0,208,67,63,49,42,219,159,82,50874,8000,TCP,0,0,1,84,.AP...,background
0.0,42,219,159,85,158,142,172,202,26836,443,TCP,0,40,2,80,...R..,background
0.0,188,31,65,32,42,219,153,176,37044,80,TCP,0,26,1,60,....S.,background
0.0,42,219,153,191,240,218,221,80,53,45141,UDP,0,0,5,7500,.A....,background
0.0,42,219,153,191,226,140,153,167,53,2340,UDP,0,0,5,7500,.A....,background
0.064,42,219,159,90,150,20,242,10,39731,80,TCP,0,0,2,80,.A...F,background
0.0,42,219,153,191,195,71,230,229,53,43555,UDP,0,0,4,6000,.A....,background
0.0,42,219,158,161,143,72,8,137,46397,53,UDP,0,0,1,57,.A....,background
0.0,42,219,153,191,112,121,199,57,53,22041,UDP,0,0,6,9000,.A....,background
3.476,42,219,159,92,234,118,133,181,58225,8080,TCP,0,0,7,1372,.AP.SF,background
15.016,60,242,232,70,42,219,153,248,54223,80,TCP,0,40,5,300,....S.,background
0.652,176,42,119,204,42,219,156,211,49822,443,TCP,0,0,12,1538,.AP.SF,background
0.592,240,62,167,19,42,219,154,182,12986,80,TCP,0,72,8,591,.AP.SF,background
0.008,198,3,188,199,42,219,156,211,51342,443,TCP,0,0,2,333,.AP..F,background
0.184,92,225,32,126,42,219,159,106,443,18173,TCP,0,72,2,414,.AP...,background
0.0,42,219,153,21,165,164,6,249,80,38661,TCP,0,24,1,40,.A....,background
5.312,110,68,3,236,42,219,156,211,55224,443,TCP,0,72,11,1239,.APRS.,background
3.18,42,219,159,94,83,46,106,165,54579,443,TCP,0,0,8,1493,.AP.S.,background
0.0,122,26,21,29,42,219,159,85,123,26397,UDP,0,0,1,76,.A....,background
0.0,42,219,157,2,225,36,161,234,0,0,ICMP,0,40,1,84,.A....,background
0.0,43,14,194,74,42,219,159,194,53,51463,UDP,0,0,1,126,.A....,background
0.0,210,63,95,143,42,219,159,183,80,39457,TCP,0,2,2,1669,.AP...,background
1.32,42,219,155,28,70,252,193,198,443,53752,TCP,0,0,10,3344,.APRSF,background
2.932,42,219,159,95,44,185,213,114,53030,445,TCP,0,0,2,96,....S.,background
5.14,210,95,150,201,42,219,156,211,55294,443,TCP,0,0,13,1886,.APRS.,background
0.0,143,72,8,137,42,219,154,101,53,43709,UDP,0,0,1,105,.A....,background
0.0,105,165,255,108,42,219,159,181,443,49849,TCP,0,0,1,85,.AP...,background
0.0,42,219,153,191,200,33,214,236,53,28974,UDP,0,0,4,6000,.A....,background
0.0,189,133,79,192,42,219,159,201,45429,53,UDP,0,40,1,77,.A....,background
4.176,42,219,156,211,211,63,121,162,443,64377,TCP,0,0,7,1594,.AP.SF,background
17.852,208,143,90,172,42,219,155,95,58010,80,TCP,0,0,6,312,.A...F,background
0.968,220,74,232,242,42,219,156,211,48533,443,TCP,0,0,7,484,.AP.S.,background
0.0,234,179,250,205,42,219,156,9,789,27768,TCP,0,40,1,40,.A..S.,background
0.0,143,72,8,137,42,219,156,231,53,49560,UDP,0,0,1,125,.A....,background
0.0,42,219,156,231,143,72,8,137,35494,53,UDP,0,0,1,56,.A....,background
7.768,185,223,137,160,42,219,155,59,443,52504,TCP,0,72,3,151,.AP..F,background
5.308,42,219,154,122,194,233,64,19,80,36685,TCP,0,0,7,3518,.AP.SF,background
0.004,42,219,156,243,63,0,96,211,22002,60569,TCP,0,0,2,92,.A.R.F,background
4.588,194,233,64,194,42,219,154,154,33208,80,TCP,0,0,6,616,.AP.SF,background
0.0,143,72,8,137,42,219,158,160,53,44506,UDP,0,0,1,82,.A....,background
3.444,131,138,76,31,42,219,156,243,49229,17000,TCP,0,0,14,693,.AP.SF,background
0.0,33,87,149,86,42,219,159,194,53,62140,UDP,0,0,1,156,.A....,background
0.0,42,219,154,116,143,72,8,137,52626,53,UDP,0,0,1,74,.A....,background
0.0,42,219,153,191,69,89,151,11,53,14170,UDP,0,0,1,1500,.A....,background
0.0,214,188,21,183,42,219,159,87,57777,53,UDP,0,40,1,72,.A....,background
0.0,61,112,63,115,42,219,157,213,53,58775,UDP,0,72,1,294,.A....,background
5.768,42,219,156,246,208,143,175,56,80,58028,TCP,0,0,43,58518,.AP.SF,background
0.0,42,219,153,191,71,75,110,170,53,38702,UDP,0,0,4,6000,.A....,background
5.148,168,38,13,22,42,219,158,156,52048,443,TCP,0,0,7,891,.AP.SF,background
0.016,42,219,156,210,37,97,54,70,443,58203,TCP,0,0,3,151,.AP..F,background
0.0,143,72,8,137,42,219,154,118,53,55434,UDP,0,0,1,123,.A....,background
5.116,79,242,43,20,42,219,153,89,5938,1056,TCP,0,72,2,104,.AP...,background
2.796,208,255,38,41,42,219,154,124,4567,110,TCP,0,0,8,395,.AP.SF,background
0.0,143,72,8,137,42,219,153,89,53,63892,UDP,0,0,1,75,.A....,background
0.0,136,158,241,126,42,219,153,191,3627,53,UDP,0,40,15,975,.A....,background
0.0,42,219,156,231,143,72,8,137,43200,53,UDP,0,0,1,56,.A....,background
0.0,173,121,198,207,42,219,159,194,20939,53,UDP,0,0,1,69,.A....,background
2.352,70,210,214,209,42,219,155,28,19478,443,TCP,0,0,14,2953,.APRSF,background
0.02,42,219,155,26,43,164,49,177,48608,80,TCP,0,0,2,104,.A...F,background
0.0,143,72,8,137,42,219,156,231,53,42176,UDP,0,0,1,125,.A....,background
0.0,42,219,156,231,143,72,8,137,46489,53,UDP,0,0,1,76,.A....,background
0.0,42,219,159,92,143,72,8,137,60714,53,UDP,0,0,1,70,.A....,background
0.0,96,89,16,150,42,219,159,182,80,60029,TCP,0,40,1,52,.A....,background
0.0,42,219,152,249,44,86,144,224,55597,53,UDP,0,0,1,72,.A....,background
0.0,200,98,6,224,42,219,153,191,24459,53,UDP,0,40,3,210,.A....,background
1.388,216,48,255,37,42,219,156,211,52111,80,TCP,0,0,6,653,.AP.SF,background
0.0,150,8,210,42,42,219,159,194,52292,53,UDP,0,40,1,67,.A....,background
4.24,42,219,156,211,202,213,59,218,443,50991,TCP,0,0,8,2166,.AP.SF,background
0.112,42,219,158,226,76,246,241,77,80,46752,TCP,0,0,6,2886,.AP.SF,background
2.992,42,219,159,95,93,109,107,5,24840,445,TCP,0,0,2,96,....S.,background
0.0,123,6,196,25,42,219,159,94,443,59717,TCP,0,40,1,130,.AP...,background
0.0,42,219,153,62,240,179,90,242,53,46534,UDP,0,0,1,176,.A....,background
2.3,64,168,128,234,42,219,155,28,6377,443,TCP,0,0,12,2861,.APRSF,background
0.332,42,219,156,211,216,54,119,248,443,59430,TCP,0,0,11,5768,.APRSF,background
45.556,131,139,82,162,42,219,156,237,18859,143,TCP,0,0,22,1414,.AP.SF,background
0.0,42,219,152,242,62,49,30,102,80,60308,TCP,0,0,1,52,.A..S.,background
24.088,211,36,37,147,42,219,156,211,34507,80,TCP,0,0,8,1206,.AP.SF,background
6.0,64,12,26,46,42,219,153,38,55349,80,TCP,0,0,5,224,.A..SF,background
1.568,70,189,5,77,42,219,155,28,41562,443,TCP,0,72,14,2965,.APRSF,background
0.0,143,72,8,137,42,219,154,105,53,45599,UDP,0,0,1,93,.A....,background
0.0,211,166,253,149,42,219,156,211,45554,80,TCP,0,40,1,52,.A...F,background
0.0,204,97,73,40,42,219,153,7,63561,53,UDP,0,0,1,74,.A....,background
0.0,143,72,8,137,42,219,154,101,53,43871,UDP,0,0,1,156,.A....,background
0.0,85,236,82,238,42,219,153,7,7973,53,UDP,0,0,1,72,.A....,background
0.0,219,50,0,81,42,219,153,7,64790,53,UDP,0,0,1,77,.A....,background
0.004,115,28,244,190,42,219,157,8,443,52099,TCP,0,40,3,545,.AP...,background
0.0,42,219,159,92,143,72,4,250,57918,53,UDP,0,0,1,75,.A....,background
0.596,42,219,156,211,217,31,247,99,80,52599,TCP,0,0,4,954,.AP.SF,background
0.0,42,219,153,7,195,18,80,186,53,53,UDP,0,0,1,86,.A....,background
0.0,42,219,155,105,143,72,8,137,47907,53,UDP,0,0,1,65,.A....,background
0.0,214,40,192,68,42,219,154,98,44076,53,UDP,0,0,1,93,.A....,background
0.984,42,219,156,211,213,168,39,125,443,49989,TCP,0,0,6,1576,.AP.SF,background
2.28,42,219,158,156,168,38,13,123,443,50068,TCP,0,0,8,2188,.AP.SF,background
5.756,211,55,183,139,42,219,156,211,41521,80,TCP,0,0,8,1267,.AP.S.,background
5.856,78,160,191,61,42,219,159,92,443,49404,TCP,0,40,20,1879,.AP...,background
0.0,143,72,8,137,42,219,154,119,53,48215,UDP,0,0,1,136,.A....,background
0.0,42,219,153,62,210,97,157,187,53,4312,UDP,0,0,1,179,.A....,background
0.212,150,248,9,163,42,219,159,181,443,63341,TCP,0,40,8,6646,.AP.S.,background
0.0,42,219,156,231,143,72,8,137,54794,53,UDP,0,0,1,76,.A....,background
0.0,127,205,43,93,42,219,156,239,21291,53,UDP,0,72,1,81,.A....,background
0.0,32,67,1,103,42,219,159,34,5678,123,UDP,0,40,1,36,.A....,background
10.572,201,4,67,77,42,219,158,156,50263,443,TCP,0,72,12,3325,.AP.SF,background
4.136,42,219,156,211,221,156,54,24,80,60974,TCP,0,0,4,894,.AP.SF,background
0.036,42,219,153,191,35,198,33,0,53,64836,UDP,0,0,25,37500,.A....,background
14.016,176,165,250,156,42,219,156,211,51906,443,TCP,0,0,10,1175,.APRS.,background
0.0,106,150,20,79,42,219,153,89,40014,19927,UDP,0,40,1,48,.A....,background
0.0,42,219,156,211,165,129,125,66,80,33522,TCP,0,0,1,52,.A....,background
0.528,62,100,104,90,42,219,156,211,55820,443,TCP,0,0,10,1446,.AP.SF,background
0.0,143,72,4,250,42,219,154,133,53,50081,UDP,0,0,1,124,.A....,background
0.132,42,219,159,82,211,58,34,120,21,36711,TCP,0,0,2,104,.A.RS.,background
0.0,42,219,158,165,35,28,69,122,53,56639,UDP,0,0,1,173,.A....,background
1.096,42,219,155,28,64,188,223,57,443,56137,TCP,0,0,10,3328,.APRSF,background
6.336,220,171,54,122,42,219,156,211,58880,80,TCP,0,0,7,1148,.AP.S.,background
0.0,42,219,153,191,248,7,237,87,53,42742,UDP,0,0,9,13500,.A....,background
0.212,42,219,156,211,213,93,12,132,80,53115,TCP,0,0,4,1040,.AP.SF,background
0.0,210,46,43,130,42,219,153,7,65484,53,UDP,0,72,1,76,.A....,background
0.0,113,106,102,249,42,219,159,95,445,17325,TCP,0,72,1,40,.A....,background
0.0,123,6,5,149,42,219,159,94,443,64774,TCP,0,40,1,125,.AP...,background
0.124,42,219,154,107,69,132,5,91,80,58475,TCP,0,0,4,607,.AP.SF,background
0.0,42,219,158,161,143,72,8,137,52022,53,UDP,0,0,1,74,.A....,background
5.884,175,187,218,17,42,219,156,239,51623,443,TCP,0,40,11,1192,.AP...,background
0.444,42,219,155,107,68,183,230,86,80,38036,TCP,0,0,31,41413,.AP.SF,background
4.716,42,219,156,211,211,39,121,56,443,41738,TCP,0,0,11,5963,.AP.SF,background
0.228,42,219,156,211,209,135,3,187,80,35177,TCP,0,0,4,889,.AP.SF,background
0.0,224,224,72,154,42,219,153,191,2645,53,UDP,0,40,25,1625,.A....,background
0.0,42,219,152,249,52,191,8,55,53,35766,UDP,0,0,1,85,.A....,background
0.0,60,151,62,196,150,32,247,182,57645,443,TCP,0,0,2,80,.A.R.F,background
0.0,42,219,159,194,52,78,27,34,51485,53,UDP,0,0,1,61,.A....,background
0.0,42,219,156,211,104,101,252,99,443,51859,TCP,0,0,2,111,.AP..F,background
0.0,42,219,154,96,143,72,8,137,48183,53,UDP,0,0,1,87,.A....,background
0.588,42,219,159,92,82,178,36,18,50355,443,TCP,0,0,7,400,.APR.F,background
2.452,168,38,13,137,42,219,158,156,59482,443,TCP,0,0,9,1541,.AP.SF,background
2.988,204,223,101,88,42,219,154,188,49579,25,TCP,0,0,2,104,....S.,background
0.0,220,152,210,79,42,219,153,191,57329,53,UDP,0,40,3,210,.A....,background
0.008,143,72,8,137,42,219,155,103,53,51986,UDP,0,0,2,195,.A....,background
1.572,71,235,218,234,42,219,155,90,40596,443,TCP,0,72,13,2885,.APRSF,background
0.0,42,219,153,191,195,69,55,111,53,20491,UDP,0,0,4,6000,.A....,background
0.0,42,219,159,194,43,194,102,185,63480,53,UDP,0,0,1,53,.A....,background
0.0,143,72,8,137,42,219,154,96,53,55772,UDP,0,0,1,93,.A....,background
2.316,168,38,13,101,42,219,158,156,63682,443,TCP,0,0,26,3097,.AP.SF,background
2.78,42,219,158,156,168,38,13,41,443,56275,TCP,0,0,7,1465,.AP.SF,background
0.0,42,219,159,85,85,197,144,122,35262,49548,UDP,0,0,1,131,.A....,background
3.096,42,219,159,95,123,242,55,195,17176,445,TCP,0,0,2,96,....S.,background
15.108,42,219,156,211,211,214,231,65,80,42838,TCP,0,0,5,993,.AP.SF,background
2.928,42,219,159,95,99,203,42,241,61900,445,TCP,0,0,2,96,....S.,background
0.144,42,219,156,245,188,31,195,226,80,34421,TCP,0,0,5,779,.AP.SF,background
0.0,194,122,222,78,42,219,153,89,443,62370,TCP,0,72,2,165,.AP..F,background
0.0,143,72,8,137,42,219,153,252,53,54164,UDP,0,0,1,116,.A....,background
0.0,49,120,210,64,42,219,153,89,53,64545,UDP,0,72,1,142,.A....,background
12.96,42,219,156,211,218,146,144,214,80,35325,TCP,0,0,5,942,.AP.SF,background
0.0,42,219,159,92,78,160,191,48,54894,443,TCP,0,0,6,389,.AP..F,background
0.0,66,171,66,42,42,219,153,179,0,2048,ICMP,0,72,1,28,.A....,background
15.004,127,204,60,89,42,219,159,181,123,54,UDP,0,0,2,152,.A....,background
2.1,165,128,207,61,42,219,156,211,47048,443,TCP,0,0,11,1793,.AP.SF,background
7.936,216,52,134,4,42,219,156,211,52330,80,TCP,0,0,6,714,.AP.SF,background
0.072,201,162,30,5,42,219,159,82,37075,21,TCP,0,0,2,92,.A..S.,background
0.0,200,34,210,219,42,219,155,56,46958,53,UDP,0,72,1,68,.A....,background
0.0,42,219,153,62,51,146,224,10,53,17076,UDP,0,0,1,151,.A....,background
0.0,208,109,242,169,42,219,158,180,40915,443,TCP,0,0,1,369,.AP..F,background
0.028,240,151,22,37,42,219,153,89,80,52139,TCP,0,40,2,80,.A...F,background
0.0,123,6,222,34,42,219,159,94,443,60887,TCP,0,40,1,130,.AP...,background
10.3,42,219,156,211,37,97,59,122,443,50552,TCP,0,0,8,1461,.AP.SF,background
0.392,218,153,9,181,42,219,156,211,46618,443,TCP,0,0,10,1434,.AP.SF,background
0.0,192,253,239,44,42,219,148,157,40351,8000,TCP,0,72,1,40,....S.,background
9.208,168,38,13,189,42,219,158,156,61055,443,TCP,0,0,24,5145,.AP.SF,background
0.904,42,219,159,92,145,232,174,235,51639,443,TCP,0,0,14,2363,.AP.SF,background
5.596,216,49,146,74,42,219,156,211,52216,443,TCP,0,0,8,989,.APRS.,background
0.0,143,72,8,137,42,219,156,231,53,59761,UDP,0,0,1,131,.A....,background
0.0,42,219,154,145,143,72,4,250,52958,53,UDP,0,0,1,64,.A....,background
0.0,106,150,66,106,42,219,155,59,40015,36551,UDP,0,40,1,48,.A....,background
0.888,91,71,126,173,42,219,153,128,15282,80,TCP,0,26,11,802,.AP.SF,background
2.944,42,219,159,95,181,90,165,33,26280,445,TCP,0,0,2,96,....S.,background
0.0,42,219,156,211,176,233,167,225,80,60150,TCP,0,0,1,40,.A...F,background
0.0,42,219,153,191,253,245,225,37,53,24736,UDP,0,0,1,1500,.A....,background
0.244,64,26,61,199,42,219,154,107,35143,80,TCP,0,72,2,104,.A...F,background
0.0,152,77,87,17,42,219,153,191,16928,53,UDP,0,40,3,210,.A....,background
0.0,230,224,116,23,42,219,155,56,26541,53,UDP,0,40,1,73,.A....,background
0.0,42,219,156,237,168,38,8,181,123,123,UDP,0,0,1,76,.A....,background
1.3,42,219,155,28,74,158,128,192,443,15107,TCP,0,0,9,3304,.AP.SF,background
0.0,71,184,252,177,42,219,154,128,42530,53,UDP,0,40,1,76,.A....,background
0.0,42,219,158,186,52,196,109,43,53,31373,UDP,0,0,1,169,.A....,background
0.0,42,219,153,191,133,145,77,14,53,54485,UDP,0,0,4,6000,.A....,background
0.0,84,214,192,255,145,140,242,239,60066,443,TCP,0,40,2,80,...R..,background
0.024,43,164,49,177,42,219,155,26,80,60976,TCP,0,0,3,550,.AP.S.,background
