flow_id,src_ip,dst_ip,src_port,dst_port,protocol,service_name,bytes,packets,duration_ms,tcp_flags,input_interface,output_interface,tos,direction,host_type,ext_category
FLOW_178,10.5.107.60,204.222.115.5,53110,5432,6,POSTGRESQL,71790,180,6749,ACK,Gi0/3,Gi0/1,40,outbound,workstation,cdn
FLOW_179,10.5.137.63,74.86.217.107,59341,80,6,HTTP,29325,0,23210,PSH-ACK,Gi0/3,Gi0/0,32,outbound,iot_device,mail_server
FLOW_180,10.3.220.174,64.163.159.160,55870,21,6,FTP,36987,56,38025,SYN-ACK,Gi1/1,Gi0/2,40,outbound,workstation,cdn
FLOW_181,10.3.88.117,204.75.93.26,63803,110,6,POP3,4359,80,31627,SYN,Gi0/2,Gi1/0,0,outbound,workstation,cloud_service
FLOW_182,10.2.107.89,8.20.211.195,52869,80,6,HTTP,13887,23,64611,ACK,Gi0/0,Gi0/0,40,inbound,server,dns_server
FLOW_183,10.3.220.174,17.112.17.132,53230,21,6,FTP,37574,14,1105,ACK,Gi0/3,Gi0/3,0,outbound,workstation,web_server
FLOW_184,10.3.108.103,93.18.85.135,51133,110,6,POP3,123968,5,66528,RST-ACK,Gi1/0,Gi0/1,40,outbound,printer,web_server
FLOW_185,10.3.145.113,64.98.113.127,51520,22,6,SSH,99004,28,109946,ACK,Gi0/3,Gi0/0,0,outbound,workstation,web_server
FLOW_186,10.4.42.99,64.13.87.146,59799,5432,6,POSTGRESQL,84810,102,38830,RST,Gi1/1,Gi0/2,46,outbound,printer,web_server
FLOW_187,10.3.108.103,35.227.76.94,55881,3389,6,RDP,357,0,36493,ACK,Gi0/0,Gi0/3,40,inbound,printer,api_endpoint
FLOW_188,10.1.9.139,35.185.155.127,51986,5432,6,POSTGRESQL,11809,215,25990,FIN-ACK,Gi0/0,Gi1/1,0,outbound,iot_device,dns_server
FLOW_189,10.1.169.178,17.158.184.187,58466,21,6,FTP,22773,24,19033,RST-ACK,Gi0/2,Gi1/0,0,outbound,server,mail_server
FLOW_190,10.1.173.140,13.174.116.75,60343,3389,6,RDP,93144,89,26103,SYN,Gi1/1,Gi0/3,0,outbound,printer,web_server
FLOW_191,10.1.91.219,64.80.25.231,54145,21,6,FTP,2463,5,45120,RST-ACK,Gi0/1,Gi0/3,0,outbound,printer,api_endpoint
FLOW_192,10.2.221.156,204.158.182.202,61979,53,17,DNS,39162,6,100262,PSH-ACK,Gi0/3,Gi0/1,0,inbound,iot_device,api_endpoint
FLOW_193,10.3.247.248,35.126.134.34,61650,143,6,IMAP,5093,19,26924,PSH-ACK,Gi0/1,Gi0/3,0,outbound,iot_device,cloud_service
FLOW_194,10.4.22.189,8.97.164.61,50147,3306,6,MYSQL,34736,42,11185,ACK,Gi0/2,Gi1/0,0,outbound,workstation,web_server
FLOW_195,10.3.220.174,64.163.159.160,56232,21,6,FTP,6838,25,57216,PSH-ACK,Gi0/2,Gi0/3,0,inbound,workstation,cdn
FLOW_196,10.2.221.156,204.158.182.202,51432,53,17,DNS,25263,192,39707,ACK,Gi0/1,Gi0/3,0,outbound,iot_device,api_endpoint
FLOW_197,10.3.227.28,54.66.36.242,51234,110,6,POP3,48952,223,26674,SYN-ACK,Gi0/0,Gi1/0,0,inbound,iot_device,mail_server
FLOW_198,10.4.33.154,54.38.95.13,54631,53,17,DNS,75640,19,7921,ACK,Gi0/1,Gi0/3,0,outbound,workstation,mail_server
FLOW_199,10.1.173.140,13.174.116.75,61654,3389,6,RDP,46597,90,45655,SYN-ACK,Gi0/2,Gi1/0,0,outbound,printer,web_server
FLOW_200,10.4.21.81,151.146.141.136,49207,443,6,HTTPS,37261,11,26289,PSH-ACK,Gi0/0,Gi1/1,32,outbound,printer,api_endpoint
FLOW_201,10.4.166.211,8.239.173.177,63941,3306,6,MYSQL,42534,6,40371,SYN-ACK,Gi1/0,Gi0/3,40,inbound,workstation,cloud_service
FLOW_202,10.3.208.122,40.204.131.25,61198,25,6,SMTP,76004,9,37829,PSH-ACK,Gi0/1,Gi1/1,0,inbound,workstation,cloud_service
FLOW_203,10.4.21.81,52.155.48.152,54338,443,6,HTTPS,28566,119,11243,PSH-ACK,Gi0/0,Gi0/3,0,outbound,printer,cdn
FLOW_204,10.3.227.28,8.243.31.56,65034,110,6,POP3,124562,40,18434,RST,Gi0/2,Gi1/1,0,outbound,iot_device,mail_server
FLOW_205,10.3.119.37,172.180.131.138,55300,3389,6,RDP,23992,2,8496,RST-ACK,Gi0/3,Gi0/2,0,inbound,workstation,web_server
FLOW_206,10.5.107.60,204.222.115.5,53575,143,6,IMAP,39529,4,19855,ACK,Gi0/3,Gi0/0,0,outbound,workstation,cdn
FLOW_207,10.3.88.117,204.75.93.26,64087,110,6,POP3,31697,131,11975,ACK,Gi0/2,Gi0/2,0,outbound,workstation,cloud_service
FLOW_208,10.3.220.174,64.163.159.160,57592,21,6,FTP,74266,28,25068,ACK,Gi0/1,Gi0/1,32,outbound,workstation,cdn
FLOW_209,10.1.20.88,17.34.147.91,64982,443,6,HTTPS,36731,59,21850,FIN-ACK,Gi0/0,Gi1/0,0,inbound,workstation,cdn
FLOW_210,10.4.229.250,208.224.230.164,62745,993,6,IMAPS,16309,123,58392,ACK,Gi1/0,Gi0/2,0,inbound,workstation,api_endpoint
FLOW_211,10.3.204.239,93.55.55.95,54830,123,17,NTP,29129,21,4813,RST,Gi0/1,Gi0/0,46,inbound,workstation,mail_server
FLOW_212,10.2.98.35,23.22.167.116,59163,6379,6,REDIS,62217,51,31980,RST,Gi0/3,Gi0/2,0,outbound,workstation,cloud_service
FLOW_213,10.2.178.54,13.158.30.23,60048,993,6,IMAPS,30210,43,13313,RST-ACK,Gi1/0,Gi0/0,0,outbound,workstation,cloud_service
FLOW_214,10.3.247.248,35.126.134.34,55559,143,6,IMAP,12035,39,99772,ACK,Gi0/1,Gi0/0,40,outbound,iot_device,cloud_service
FLOW_215,10.3.88.117,172.145.131.237,51077,110,6,POP3,22836,8,7430,FIN-ACK,Gi1/0,Gi0/2,40,inbound,workstation,api_endpoint
FLOW_216,10.3.139.10,199.79.71.164,51645,80,6,HTTP,39838,24,15448,RST,Gi0/2,Gi1/1,0,outbound,workstation,cloud_service
FLOW_217,10.3.22.19,35.192.43.170,59659,22,6,SSH,103970,39,38376,ACK,Gi1/0,Gi0/2,0,outbound,workstation,mail_server
FLOW_218,10.3.119.37,17.181.211.241,51610,3389,6,RDP,41958,74,24874,PSH-ACK,Gi1/0,Gi0/3,0,outbound,workstation,mail_server
FLOW_219,10.5.137.63,23.234.215.11,61844,80,6,HTTP,37022,3,14793,RST,Gi0/0,Gi1/0,40,outbound,iot_device,dns_server
FLOW_220,10.3.21.46,72.167.45.25,52585,143,6,IMAP,22880,60,8133,ACK,Gi0/3,Gi0/2,0,inbound,printer,cloud_service
FLOW_221,10.1.29.169,104.50.91.163,55468,6379,6,REDIS,45011,7,1428,SYN-ACK,Gi0/0,Gi1/0,0,outbound,workstation,cloud_service
FLOW_222,10.4.22.189,104.12.235.110,55470,3306,6,MYSQL,10310,56,74689,ACK,Gi0/3,Gi0/0,40,outbound,workstation,api_endpoint
FLOW_223,10.1.128.143,208.34.126.88,65447,22,6,SSH,8975,60,9385,FIN-ACK,Gi0/1,Gi1/1,0,inbound,printer,mail_server
FLOW_224,10.3.88.117,204.75.93.26,61999,110,6,POP3,23231,14,883,SYN-ACK,Gi0/2,Gi0/3,46,inbound,workstation,cloud_service
FLOW_225,10.3.63.142,31.90.211.191,57714,80,6,HTTP,26361,58,60990,ACK,Gi1/1,Gi0/0,46,outbound,iot_device,api_endpoint
FLOW_226,10.1.19.148,142.197.55.74,63300,25,6,SMTP,61953,137,36378,PSH-ACK,Gi0/0,Gi0/1,0,outbound,iot_device,web_server
FLOW_227,10.3.145.113,64.98.113.127,51952,22,6,SSH,10511,9,12635,SYN,Gi1/1,Gi1/0,40,inbound,workstation,web_server
FLOW_228,10.1.9.139,54.207.223.199,61968,5432,6,POSTGRESQL,83002,18,6711,SYN,Gi0/2,Gi1/0,0,outbound,iot_device,cdn
FLOW_229,10.5.224.105,93.213.37.98,59838,161,17,SNMP,12300,77,10937,ACK,Gi1/1,Gi0/0,0,outbound,workstation,api_endpoint
FLOW_230,10.3.247.248,35.126.134.34,54135,143,6,IMAP,72367,6,31277,SYN,Gi1/1,Gi0/1,46,outbound,iot_device,cloud_service
FLOW_231,10.4.22.189,8.97.164.61,63847,3306,6,MYSQL,32859,80,9464,FIN-ACK,Gi0/0,Gi1/0,46,outbound,workstation,web_server
FLOW_232,10.3.227.28,8.243.31.56,49446,110,6,POP3,44760,52,47757,SYN,Gi0/3,Gi0/1,0,inbound,iot_device,mail_server
FLOW_233,10.3.88.117,204.75.93.26,64332,110,6,POP3,21079,58,12656,ACK,Gi0/2,Gi0/1,40,outbound,workstation,cloud_service
FLOW_234,10.1.20.88,17.34.147.91,59510,25,6,SMTP,32065,11,19173,SYN-ACK,Gi0/0,Gi0/0,0,outbound,workstation,cdn
FLOW_235,10.5.60.205,35.96.35.121,56834,22,6,SSH,1156,68,90418,FIN-ACK,Gi0/3,Gi0/2,40,outbound,server,api_endpoint
FLOW_236,10.4.100.164,40.196.163.31,64284,3306,6,MYSQL,151320,36,312,FIN-ACK,Gi1/0,Gi0/2,0,outbound,server,dns_server
FLOW_237,10.4.2.244,13.4.102.122,57924,3389,6,RDP,44063,120,20659,ACK,Gi1/1,Gi0/2,0,outbound,printer,api_endpoint
FLOW_238,10.1.155.52,40.41.173.187,59084,6379,6,REDIS,15029,1,23553,RST-ACK,Gi0/1,Gi0/1,0,inbound,server,dns_server
FLOW_239,10.5.60.205,35.96.35.121,54966,5432,6,POSTGRESQL,60924,25,31349,ACK,Gi0/2,Gi0/3,0,outbound,server,api_endpoint
FLOW_240,10.2.98.35,23.22.167.116,54015,6379,6,REDIS,15012,106,4271,RST,Gi0/2,Gi1/0,0,outbound,workstation,cloud_service
FLOW_241,10.3.71.105,93.133.177.191,62280,53,17,DNS,38393,125,38190,SYN,Gi0/3,Gi1/1,32,outbound,printer,dns_server
FLOW_242,10.4.21.81,151.146.141.136,65440,443,6,HTTPS,3003,205,21160,ACK,Gi0/3,Gi0/0,46,outbound,printer,api_endpoint
FLOW_243,10.4.229.250,31.105.205.250,53454,993,6,IMAPS,3659,42,17717,FIN-ACK,Gi1/0,Gi1/1,0,outbound,workstation,cloud_service
FLOW_244,10.3.108.103,93.18.85.135,58299,110,6,POP3,108699,104,210,ACK,Gi0/1,Gi0/3,32,outbound,printer,web_server
FLOW_245,10.3.220.174,17.112.17.132,59052,21,6,FTP,86047,28,58787,ACK,Gi0/2,Gi1/1,0,outbound,workstation,web_server
FLOW_246,10.3.247.248,35.126.134.34,56626,143,6,IMAP,33613,103,14139,RST,Gi0/0,Gi0/1,0,inbound,iot_device,cloud_service
FLOW_247,10.3.173.173,64.202.136.241,52249,123,17,NTP,25524,12,82812,ACK,Gi0/3,Gi1/0,32,outbound,workstation,api_endpoint
FLOW_248,10.3.229.197,208.238.177.232,55318,161,17,SNMP,8048,40,29168,SYN-ACK,Gi1/1,Gi0/3,0,outbound,iot_device,mail_server
FLOW_249,10.5.173.247,151.157.67.141,59800,443,6,HTTPS,43904,46,22066,PSH-ACK,Gi1/1,Gi1/0,0,outbound,workstation,cdn
FLOW_250,10.1.20.88,23.173.156.147,58235,25,6,SMTP,41375,3,122695,ACK,Gi0/0,Gi0/3,0,outbound,workstation,dns_server
FLOW_251,10.5.173.247,151.47.193.87,64410,443,6,HTTPS,52050,102,6823,SYN-ACK,Gi1/0,Gi0/0,0,inbound,workstation,mail_server
FLOW_252,10.5.245.10,93.140.89.185,55477,443,6,HTTPS,8505,29,96025,PSH-ACK,Gi0/1,Gi0/3,0,outbound,workstation,mail_server
FLOW_253,10.3.227.28,54.66.36.242,52919,110,6,POP3,63782,0,6729,RST-ACK,Gi0/1,Gi0/1,0,inbound,iot_device,mail_server
FLOW_254,10.5.245.10,8.15.171.131,59024,443,6,HTTPS,86351,0,22177,PSH-ACK,Gi1/0,Gi1/0,0,inbound,workstation,cloud_service
FLOW_255,10.4.21.81,151.146.141.136,57459,443,6,HTTPS,21567,61,34381,RST,Gi1/0,Gi1/0,0,outbound,printer,api_endpoint
FLOW_256,10.5.107.60,64.40.80.158,64548,5432,6,POSTGRESQL,22425,36,7145,PSH-ACK,Gi1/1,Gi0/2,0,outbound,workstation,web_server
FLOW_257,10.5.107.60,64.40.80.158,50049,5432,6,POSTGRESQL,69015,108,44052,PSH-ACK,Gi0/3,Gi0/2,0,outbound,workstation,web_server
FLOW_258,10.3.229.197,204.11.129.237,49967,161,17,SNMP,82918,68,6223,ACK,Gi0/1,Gi0/3,0,outbound,iot_device,web_server
FLOW_259,10.4.212.233,157.227.160.151,62293,25,6,SMTP,22068,66,32792,PSH-ACK,Gi1/0,Gi1/0,40,outbound,workstation,api_endpoint
FLOW_260,10.3.119.37,172.180.131.138,55679,3389,6,RDP,36672,3,21869,RST,Gi0/2,Gi0/2,32,outbound,workstation,web_server
FLOW_261,10.2.53.229,13.41.130.123,64614,123,17,NTP,1131,131,8703,SYN-ACK,Gi1/0,Gi0/0,46,outbound,workstation,dns_server
FLOW_262,10.4.2.244,17.30.254.148,52938,3389,6,RDP,5983,29,57854,SYN-ACK,Gi0/3,Gi0/0,0,inbound,printer,api_endpoint
FLOW_263,10.3.30.10,157.206.180.78,59126,123,17,NTP,8993,40,34560,FIN-ACK,Gi0/0,Gi0/2,46,outbound,printer,web_server
FLOW_264,10.3.229.197,208.238.177.232,63847,161,17,SNMP,3514,49,20452,ACK,Gi1/1,Gi0/2,40,inbound,iot_device,mail_server
FLOW_265,10.3.119.37,172.180.131.138,57163,3389,6,RDP,71208,25,19324,FIN-ACK,Gi0/1,Gi0/1,0,outbound,workstation,web_server
FLOW_266,10.5.60.205,35.96.35.121,64194,22,6,SSH,18895,128,5911,ACK,Gi0/3,Gi0/3,0,outbound,server,api_endpoint
FLOW_267,10.3.173.173,64.202.136.241,57428,123,17,NTP,45252,18,708,PSH-ACK,Gi1/1,Gi0/3,40,inbound,workstation,api_endpoint
FLOW_268,10.2.178.54,20.50.68.43,60700,993,6,IMAPS,736,79,11244,ACK,Gi0/0,Gi1/1,0,outbound,workstation,web_server
FLOW_269,10.4.212.233,157.227.160.151,53094,25,6,SMTP,24829,3,149970,RST,Gi0/0,Gi1/0,0,inbound,workstation,api_endpoint
FLOW_270,10.2.178.54,20.50.68.43,51987,993,6,IMAPS,48069,94,11741,SYN,Gi1/0,Gi0/3,32,outbound,workstation,web_server
FLOW_271,10.2.33.126,20.0.138.212,52628,993,6,IMAPS,10078,25,4176,PSH-ACK,Gi0/0,Gi0/1,40,outbound,workstation,mail_server
FLOW_272,10.4.100.164,40.196.163.31,57109,3306,6,MYSQL,17675,14,33123,FIN-ACK,Gi0/3,Gi1/0,0,outbound,server,dns_server
FLOW_273,10.3.119.37,17.181.211.241,56885,3389,6,RDP,7572,54,92459,ACK,Gi1/0,Gi1/1,0,outbound,workstation,mail_server
FLOW_274,10.1.173.140,13.174.116.75,60528,3389,6,RDP,9277,54,37050,PSH-ACK,Gi0/3,Gi0/0,32,outbound,printer,web_server
FLOW_275,10.1.155.52,40.41.173.187,61284,6379,6,REDIS,88160,32,22804,FIN-ACK,Gi1/0,Gi0/3,32,outbound,server,dns_server
FLOW_276,10.3.63.142,31.90.211.191,49675,80,6,HTTP,125433,110,1563,SYN,Gi1/1,Gi0/2,0,outbound,iot_device,api_endpoint
FLOW_277,10.1.91.219,64.80.25.231,59482,21,6,FTP,3511,119,20741,ACK,Gi0/3,Gi1/0,0,outbound,printer,api_endpoint
FLOW_278,10.1.155.52,172.74.48.68,53668,6379,6,REDIS,33545,38,48692,ACK,Gi0/2,Gi0/1,0,outbound,server,api_endpoint
FLOW_279,10.2.221.156,204.158.182.202,51915,53,17,DNS,134966,272,84032,PSH-ACK,Gi0/3,Gi0/0,0,outbound,iot_device,api_endpoint
FLOW_280,10.1.9.139,35.185.155.127,50410,5432,6,POSTGRESQL,145459,43,30264,PSH-ACK,Gi0/0,Gi0/0,0,outbound,iot_device,dns_server
FLOW_281,10.3.30.10,157.206.180.78,55497,123,17,NTP,34529,115,19157,ACK,Gi0/0,Gi1/0,0,outbound,printer,web_server
FLOW_282,10.4.21.81,52.155.48.152,63798,443,6,HTTPS,24060,90,29613,ACK,Gi0/1,Gi0/0,0,outbound,printer,cdn
FLOW_283,10.2.53.229,199.40.97.204,49253,123,17,NTP,41524,12,6297,SYN,Gi1/1,Gi0/0,0,inbound,workstation,web_server
FLOW_284,10.1.128.143,208.34.126.88,61354,22,6,SSH,95827,45,2667,SYN-ACK,Gi0/1,Gi1/1,0,outbound,printer,mail_server
FLOW_285,10.4.2.244,13.4.102.122,61209,3389,6,RDP,125427,64,42961,RST,Gi1/0,Gi0/1,0,outbound,printer,api_endpoint
FLOW_286,10.1.91.219,35.135.153.182,57493,21,6,FTP,63680,242,115919,RST-ACK,Gi0/1,Gi0/1,32,outbound,printer,mail_server
FLOW_287,10.3.247.248,35.126.134.34,49808,143,6,IMAP,16840,6,12520,RST-ACK,Gi0/1,Gi1/1,46,outbound,iot_device,cloud_service
FLOW_288,10.3.119.37,17.181.211.241,53424,3389,6,RDP,85149,32,29018,ACK,Gi0/2,Gi1/0,0,outbound,workstation,mail_server
FLOW_289,10.2.33.126,52.5.188.86,53347,993,6,IMAPS,5426,25,22707,RST-ACK,Gi1/1,Gi0/0,46,inbound,workstation,dns_server
FLOW_290,10.3.22.19,35.192.43.170,58522,22,6,SSH,104366,4,34260,PSH-ACK,Gi0/0,Gi0/2,32,outbound,workstation,mail_server
FLOW_291,10.2.20.41,34.107.106.248,63493,110,6,POP3,44210,29,33788,PSH-ACK,Gi0/0,Gi1/0,0,inbound,workstation,cdn
FLOW_292,10.1.91.219,35.135.153.182,58661,21,6,FTP,99105,73,21601,ACK,Gi0/3,Gi0/3,46,outbound,printer,mail_server
FLOW_293,10.3.22.19,35.192.43.170,54247,22,6,SSH,49206,10,2164,FIN-ACK,Gi1/1,Gi0/2,32,outbound,workstation,mail_server
FLOW_294,10.2.53.229,199.40.97.204,50618,123,17,NTP,105803,19,26314,PSH-ACK,Gi0/2,Gi1/0,0,inbound,workstation,web_server
FLOW_295,10.1.173.140,13.174.116.75,52620,3389,6,RDP,16727,16,10609,RST,Gi0/3,Gi0/1,0,outbound,printer,web_server
FLOW_296,10.5.114.83,54.81.15.144,64225,161,17,SNMP,32773,45,10246,SYN,Gi0/1,Gi0/3,0,outbound,workstation,cdn
FLOW_297,10.2.33.126,20.0.138.212,63423,993,6,IMAPS,26221,58,12544,RST,Gi0/0,Gi0/2,46,outbound,workstation,mail_server
FLOW_298,10.4.2.244,17.30.254.148,52052,3389,6,RDP,22906,63,13940,RST,Gi0/1,Gi1/0,0,outbound,printer,api_endpoint
FLOW_299,10.1.173.140,13.174.116.75,61988,3389,6,RDP,51424,47,13120,ACK,Gi0/0,Gi0/1,0,outbound,printer,web_server
FLOW_300,10.4.42.99,64.13.87.146,53881,5432,6,POSTGRESQL,48801,25,11568,ACK,Gi0/0,Gi1/0,0,outbound,printer,web_server
FLOW_301,10.3.145.113,8.229.200.38,59983,22,6,SSH,34024,8,13426,PSH-ACK,Gi1/1,Gi0/0,0,inbound,workstation,web_server
FLOW_302,10.4.42.99,64.154.3.248,50713,5432,6,POSTGRESQL,18115,49,47445,SYN-ACK,Gi0/0,Gi1/1,0,inbound,printer,mail_server
FLOW_303,10.2.221.156,204.158.182.202,63889,53,17,DNS,6368,5,31696,PSH-ACK,Gi0/0,Gi0/2,0,inbound,iot_device,api_endpoint
FLOW_304,10.4.42.99,64.154.3.248,54509,5432,6,POSTGRESQL,10915,76,3269,RST,Gi0/3,Gi0/2,32,outbound,printer,mail_server
FLOW_305,10.5.60.205,17.234.207.74,50851,5432,6,POSTGRESQL,54999,57,896,ACK,Gi1/1,Gi0/2,0,outbound,server,cdn
FLOW_306,10.5.173.247,151.157.67.141,51688,443,6,HTTPS,2905,94,37130,PSH-ACK,Gi1/1,Gi1/1,0,inbound,workstation,cdn
FLOW_307,10.2.98.35,23.22.167.116,53184,6379,6,REDIS,85105,27,6557,RST,Gi0/3,Gi0/3,46,inbound,workstation,cloud_service
FLOW_308,10.3.204.239,54.152.134.72,60669,3306,6,MYSQL,27383,19,14109,RST,Gi0/3,Gi0/1,0,inbound,workstation,mail_server
FLOW_309,10.1.20.88,23.173.156.147,55087,25,6,SMTP,6764,11,3603,SYN-ACK,Gi0/1,Gi0/0,40,outbound,workstation,dns_server
FLOW_310,10.1.91.219,64.80.25.231,64374,21,6,FTP,38859,90,53934,ACK,Gi0/1,Gi0/0,0,outbound,printer,api_endpoint
FLOW_311,10.3.63.142,72.188.38.86,54160,80,6,HTTP,22342,2,8431,PSH-ACK,Gi0/1,Gi0/1,32,outbound,iot_device,mail_server
FLOW_312,10.1.155.52,172.74.48.68,63129,6379,6,REDIS,32324,73,7322,ACK,Gi0/1,Gi0/0,46,inbound,server,api_endpoint
FLOW_313,10.1.91.219,35.135.153.182,50835,21,6,FTP,130925,82,670,ACK,Gi0/2,Gi0/2,0,outbound,printer,mail_server
FLOW_314,10.5.114.83,54.81.15.144,57411,161,17,SNMP,94460,23,75801,SYN-ACK,Gi1/1,Gi1/1,32,outbound,workstation,cdn
FLOW_315,10.5.107.60,64.40.80.158,59034,5432,6,POSTGRESQL,68773,125,1445,SYN-ACK,Gi0/2,Gi0/2,0,outbound,workstation,web_server
FLOW_316,10.1.128.143,34.28.93.71,65115,22,6,SSH,17804,66,61414,ACK,Gi0/2,Gi0/0,0,outbound,printer,dns_server
FLOW_317,10.3.108.103,35.227.76.94,54636,3389,6,RDP,23056,15,15483,PSH-ACK,Gi0/3,Gi0/0,0,outbound,printer,api_endpoint
FLOW_318,10.2.33.126,52.5.188.86,52381,993,6,IMAPS,150408,94,19522,SYN-ACK,Gi1/0,Gi1/1,0,inbound,workstation,dns_server
FLOW_319,10.3.22.19,52.43.64.40,62488,22,6,SSH,2676,190,32967,FIN-ACK,Gi0/0,Gi0/2,46,outbound,workstation,web_server
FLOW_320,10.4.166.211,8.239.173.177,64051,3306,6,MYSQL,42656,125,17768,ACK,Gi1/0,Gi0/0,0,outbound,workstation,cloud_service
FLOW_321,10.4.33.154,54.38.95.13,54791,53,17,DNS,102635,108,97582,ACK,Gi0/1,Gi1/0,0,outbound,workstation,mail_server
FLOW_322,10.4.229.250,31.105.205.250,63676,993,6,IMAPS,8047,20,21051,PSH-ACK,Gi1/1,Gi1/0,0,outbound,workstation,cloud_service
FLOW_323,10.4.229.250,208.224.230.164,49510,993,6,IMAPS,96341,5,38392,PSH-ACK,Gi1/0,Gi0/3,0,outbound,workstation,api_endpoint
FLOW_324,10.1.19.148,142.197.55.74,51466,25,6,SMTP,1226,17,30185,SYN-ACK,Gi0/0,Gi0/0,0,outbound,iot_device,web_server
FLOW_325,10.4.100.164,199.24.125.134,53151,3306,6,MYSQL,25470,13,71204,SYN-ACK,Gi0/1,Gi0/1,0,outbound,server,cloud_service
FLOW_326,10.4.100.164,40.196.163.31,54090,3306,6,MYSQL,27235,41,83648,SYN-ACK,Gi1/0,Gi0/2,40,outbound,server,dns_server
FLOW_327,10.3.220.174,64.163.159.160,52481,21,6,FTP,10893,65,1090,SYN,Gi0/1,Gi1/1,46,inbound,workstation,cdn
FLOW_328,10.3.139.10,199.79.71.164,57895,80,6,HTTP,4948,26,33260,RST,Gi0/1,Gi0/1,32,inbound,workstation,cloud_service
FLOW_329,10.3.229.197,204.11.129.237,59256,161,17,SNMP,161122,54,45246,FIN-ACK,Gi1/1,Gi0/2,0,outbound,iot_device,web_server
FLOW_330,10.3.145.113,8.229.200.38,55358,22,6,SSH,76416,81,51065,RST,Gi0/1,Gi1/0,40,outbound,workstation,web_server
FLOW_331,10.1.19.148,74.176.191.215,52532,25,6,SMTP,10431,5,8418,RST-ACK,Gi0/2,Gi0/0,0,outbound,iot_device,dns_server
FLOW_332,10.1.169.178,17.158.184.187,56016,21,6,FTP,6053,97,36610,RST,Gi1/0,Gi0/1,0,inbound,server,mail_server
FLOW_333,10.1.20.88,17.34.147.91,61631,25,6,SMTP,47683,20,2126,SYN,Gi1/0,Gi0/2,0,outbound,workstation,cdn
FLOW_334,10.4.22.189,104.12.235.110,56580,3306,6,MYSQL,8229,35,8257,ACK,Gi0/1,Gi1/0,0,outbound,workstation,api_endpoint
FLOW_335,10.3.108.103,35.227.76.94,58060,3389,6,RDP,25371,47,17291,ACK,Gi0/2,Gi1/1,32,inbound,printer,api_endpoint
FLOW_336,10.1.155.52,172.74.48.68,64687,6379,6,REDIS,169544,71,4668,FIN-ACK,Gi0/1,Gi0/1,0,outbound,server,api_endpoint
FLOW_337,10.3.227.28,54.66.36.242,55384,110,6,POP3,4695,8,2270,FIN-ACK,Gi1/0,Gi0/1,40,outbound,iot_device,mail_server
FLOW_338,10.5.8.222,8.61.130.176,51488,143,6,IMAP,12198,79,18583,ACK,Gi0/3,Gi0/2,46,inbound,server,mail_server
FLOW_339,10.4.22.189,8.97.164.61,50736,3306,6,MYSQL,77303,57,19177,ACK,Gi0/3,Gi1/0,0,inbound,workstation,web_server
FLOW_340,10.1.155.52,172.74.48.68,64033,6379,6,REDIS,11036,75,32665,SYN,Gi0/1,Gi1/0,0,inbound,server,api_endpoint
FLOW_341,10.3.71.105,93.133.177.191,63694,53,17,DNS,4832,44,18765,PSH-ACK,Gi0/3,Gi1/1,40,outbound,printer,dns_server
FLOW_342,10.3.173.173,20.245.218.214,52620,123,17,NTP,143728,108,67689,SYN,Gi0/3,Gi0/2,32,outbound,workstation,cdn
FLOW_343,10.1.169.178,172.115.176.235,58952,21,6,FTP,11600,17,54237,SYN-ACK,Gi0/1,Gi1/1,46,outbound,server,cdn
FLOW_344,10.5.137.63,23.234.215.11,57216,161,17,SNMP,139368,35,515,ACK,Gi0/1,Gi1/0,0,outbound,iot_device,dns_server
FLOW_345,10.1.19.148,142.197.55.74,64077,25,6,SMTP,164669,101,7199,PSH-ACK,Gi1/0,Gi0/2,32,inbound,iot_device,web_server
FLOW_346,10.5.60.205,35.96.35.121,61071,22,6,SSH,5664,8,3317,ACK,Gi0/2,Gi0/2,0,outbound,server,api_endpoint
FLOW_347,10.3.21.46,72.167.45.25,63653,143,6,IMAP,59271,54,7732,PSH-ACK,Gi0/0,Gi1/1,32,outbound,printer,cloud_service
FLOW_348,10.1.20.88,23.173.156.147,59342,25,6,SMTP,50173,36,19930,RST,Gi0/3,Gi1/1,46,outbound,workstation,dns_server
FLOW_349,10.3.227.28,54.66.36.242,63963,110,6,POP3,4308,74,12661,ACK,Gi1/1,Gi0/0,0,inbound,iot_device,mail_server
FLOW_350,10.1.20.88,23.173.156.147,50080,25,6,SMTP,4663,200,16155,ACK,Gi1/1,Gi0/1,0,outbound,workstation,dns_server
FLOW_351,10.3.119.37,17.181.211.241,62017,3389,6,RDP,36048,25,26411,SYN,Gi0/2,Gi0/2,0,outbound,workstation,mail_server
FLOW_352,10.1.20.88,23.173.156.147,61010,25,6,SMTP,20,91,6572,FIN-ACK,Gi1/0,Gi0/1,46,outbound,workstation,dns_server
FLOW_353,10.2.107.89,8.20.211.195,63916,80,6,HTTP,25058,34,48730,FIN-ACK,Gi0/0,Gi0/3,46,outbound,server,dns_server
FLOW_354,10.3.204.239,54.152.134.72,56703,3306,6,MYSQL,3180,18,63146,PSH-ACK,Gi0/3,Gi1/0,0,outbound,workstation,mail_server
FLOW_355,10.1.91.219,64.80.25.231,62038,21,6,FTP,12925,45,23644,ACK,Gi0/1,Gi0/1,46,outbound,printer,api_endpoint
